[2020-01-31T22:14:54.125+0300][0.012s][info][gc] Using Serial
[2020-01-31T22:14:54.627+0300][0.514s][info][gc] GC(0) Pause Young (Allocation Failure) 273M->122M(991M) 151.280ms
[2020-01-31T22:14:56.140+0300][2.027s][info][gc] GC(15) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:56.190+0300][2.077s][info][gc] GC(16) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:14:56.240+0300][2.127s][info][gc] GC(17) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:56.290+0300][2.177s][info][gc] GC(18) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:56.341+0300][2.229s][info][gc] GC(19) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:56.391+0300][2.279s][info][gc] GC(20) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:56.441+0300][2.328s][info][gc] GC(21) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:14:56.492+0300][2.379s][info][gc] GC(22) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:14:56.546+0300][2.434s][info][gc] GC(23) Pause Young (Allocation Failure) 819M->549M(991M) 0.358ms
[2020-01-31T22:14:56.600+0300][2.487s][info][gc] GC(24) Pause Young (Allocation Failure) 820M->549M(991M) 0.267ms
[2020-01-31T22:14:56.652+0300][2.539s][info][gc] GC(25) Pause Young (Allocation Failure) 819M->549M(991M) 0.268ms
[2020-01-31T22:14:56.704+0300][2.591s][info][gc] GC(26) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:56.754+0300][2.642s][info][gc] GC(27) Pause Young (Allocation Failure) 819M->549M(991M) 0.274ms
[2020-01-31T22:14:56.805+0300][2.692s][info][gc] GC(28) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:56.856+0300][2.743s][info][gc] GC(29) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:56.907+0300][2.794s][info][gc] GC(30) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:14:56.957+0300][2.844s][info][gc] GC(31) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:14:57.009+0300][2.896s][info][gc] GC(32) Pause Young (Allocation Failure) 820M->549M(991M) 0.302ms
[2020-01-31T22:14:57.060+0300][2.947s][info][gc] GC(33) Pause Young (Allocation Failure) 819M->549M(991M) 0.272ms
[2020-01-31T22:14:57.109+0300][2.997s][info][gc] GC(34) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:57.159+0300][3.047s][info][gc] GC(35) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:57.212+0300][3.099s][info][gc] GC(36) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:14:57.262+0300][3.149s][info][gc] GC(37) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:57.312+0300][3.199s][info][gc] GC(38) Pause Young (Allocation Failure) 819M->549M(991M) 0.260ms
[2020-01-31T22:14:57.362+0300][3.249s][info][gc] GC(39) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:57.412+0300][3.299s][info][gc] GC(40) Pause Young (Allocation Failure) 819M->549M(991M) 0.258ms
[2020-01-31T22:14:57.463+0300][3.351s][info][gc] GC(41) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:14:57.513+0300][3.401s][info][gc] GC(42) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:57.563+0300][3.450s][info][gc] GC(43) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:14:57.613+0300][3.500s][info][gc] GC(44) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:14:57.663+0300][3.550s][info][gc] GC(45) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:14:57.715+0300][3.602s][info][gc] GC(46) Pause Young (Allocation Failure) 819M->549M(991M) 0.248ms
[2020-01-31T22:14:57.765+0300][3.652s][info][gc] GC(47) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:14:57.815+0300][3.702s][info][gc] GC(48) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:14:57.864+0300][3.752s][info][gc] GC(49) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:14:57.914+0300][3.801s][info][gc] GC(50) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:14:57.966+0300][3.853s][info][gc] GC(51) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:14:58.016+0300][3.903s][info][gc] GC(52) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:14:58.066+0300][3.953s][info][gc] GC(53) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:14:58.116+0300][4.003s][info][gc] GC(54) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:14:58.165+0300][4.052s][info][gc] GC(55) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:58.216+0300][4.103s][info][gc] GC(56) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:14:58.266+0300][4.154s][info][gc] GC(57) Pause Young (Allocation Failure) 819M->549M(991M) 0.258ms
[2020-01-31T22:14:58.316+0300][4.203s][info][gc] GC(58) Pause Young (Allocation Failure) 819M->549M(991M) 0.255ms
[2020-01-31T22:14:58.366+0300][4.253s][info][gc] GC(59) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:14:58.416+0300][4.303s][info][gc] GC(60) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:58.467+0300][4.354s][info][gc] GC(61) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:14:58.517+0300][4.404s][info][gc] GC(62) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:14:58.567+0300][4.454s][info][gc] GC(63) Pause Young (Allocation Failure) 819M->549M(991M) 0.264ms
[2020-01-31T22:14:58.616+0300][4.504s][info][gc] GC(64) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:58.666+0300][4.554s][info][gc] GC(65) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:58.717+0300][4.604s][info][gc] GC(66) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:14:58.767+0300][4.654s][info][gc] GC(67) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:14:58.817+0300][4.704s][info][gc] GC(68) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:58.867+0300][4.754s][info][gc] GC(69) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:58.917+0300][4.804s][info][gc] GC(70) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:14:58.967+0300][4.855s][info][gc] GC(71) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:14:59.017+0300][4.905s][info][gc] GC(72) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:14:59.068+0300][4.955s][info][gc] GC(73) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:14:59.118+0300][5.005s][info][gc] GC(74) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:14:59.167+0300][5.055s][info][gc] GC(75) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:14:59.222+0300][5.110s][info][gc] GC(76) Pause Young (Allocation Failure) 819M->549M(991M) 0.256ms
[2020-01-31T22:14:59.273+0300][5.160s][info][gc] GC(77) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:59.324+0300][5.211s][info][gc] GC(78) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:59.374+0300][5.261s][info][gc] GC(79) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:59.424+0300][5.311s][info][gc] GC(80) Pause Young (Allocation Failure) 819M->549M(991M) 0.268ms
[2020-01-31T22:14:59.475+0300][5.362s][info][gc] GC(81) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:14:59.526+0300][5.413s][info][gc] GC(82) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:14:59.575+0300][5.463s][info][gc] GC(83) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:14:59.625+0300][5.512s][info][gc] GC(84) Pause Young (Allocation Failure) 819M->549M(991M) 0.265ms
[2020-01-31T22:14:59.676+0300][5.563s][info][gc] GC(85) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:14:59.726+0300][5.614s][info][gc] GC(86) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:14:59.776+0300][5.663s][info][gc] GC(87) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:14:59.826+0300][5.713s][info][gc] GC(88) Pause Young (Allocation Failure) 819M->549M(991M) 0.258ms
[2020-01-31T22:14:59.877+0300][5.764s][info][gc] GC(89) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:14:59.928+0300][5.815s][info][gc] GC(90) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:14:59.977+0300][5.865s][info][gc] GC(91) Pause Young (Allocation Failure) 819M->549M(991M) 0.268ms
[2020-01-31T22:15:00.028+0300][5.915s][info][gc] GC(92) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:15:00.079+0300][5.966s][info][gc] GC(93) Pause Young (Allocation Failure) 819M->549M(991M) 0.276ms
[2020-01-31T22:15:00.130+0300][6.017s][info][gc] GC(94) Pause Young (Allocation Failure) 819M->549M(991M) 0.255ms
[2020-01-31T22:15:00.181+0300][6.068s][info][gc] GC(95) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:00.232+0300][6.119s][info][gc] GC(96) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:00.282+0300][6.169s][info][gc] GC(97) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:15:00.332+0300][6.220s][info][gc] GC(98) Pause Young (Allocation Failure) 819M->549M(991M) 0.270ms
[2020-01-31T22:15:00.383+0300][6.270s][info][gc] GC(99) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:00.434+0300][6.321s][info][gc] GC(100) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:00.484+0300][6.371s][info][gc] GC(101) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:00.536+0300][6.423s][info][gc] GC(102) Pause Young (Allocation Failure) 819M->549M(991M) 0.248ms
[2020-01-31T22:15:00.586+0300][6.473s][info][gc] GC(103) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:00.637+0300][6.524s][info][gc] GC(104) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:15:00.686+0300][6.574s][info][gc] GC(105) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:15:00.737+0300][6.624s][info][gc] GC(106) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:15:00.789+0300][6.676s][info][gc] GC(107) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:15:00.840+0300][6.727s][info][gc] GC(108) Pause Young (Allocation Failure) 819M->549M(991M) 0.274ms
[2020-01-31T22:15:00.890+0300][6.777s][info][gc] GC(109) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:15:00.940+0300][6.827s][info][gc] GC(110) Pause Young (Allocation Failure) 819M->549M(991M) 0.250ms
[2020-01-31T22:15:00.990+0300][6.877s][info][gc] GC(111) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:01.042+0300][6.930s][info][gc] GC(112) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:01.092+0300][6.980s][info][gc] GC(113) Pause Young (Allocation Failure) 819M->549M(991M) 0.255ms
[2020-01-31T22:15:01.143+0300][7.030s][info][gc] GC(114) Pause Young (Allocation Failure) 819M->549M(991M) 0.248ms
[2020-01-31T22:15:01.193+0300][7.080s][info][gc] GC(115) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:01.244+0300][7.131s][info][gc] GC(116) Pause Young (Allocation Failure) 819M->549M(991M) 0.283ms
[2020-01-31T22:15:01.295+0300][7.183s][info][gc] GC(117) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:15:01.347+0300][7.234s][info][gc] GC(118) Pause Young (Allocation Failure) 819M->549M(991M) 0.269ms
[2020-01-31T22:15:01.397+0300][7.284s][info][gc] GC(119) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:01.446+0300][7.334s][info][gc] GC(120) Pause Young (Allocation Failure) 819M->549M(991M) 0.264ms
[2020-01-31T22:15:01.497+0300][7.384s][info][gc] GC(121) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:01.548+0300][7.435s][info][gc] GC(122) Pause Young (Allocation Failure) 819M->549M(991M) 0.248ms
[2020-01-31T22:15:01.597+0300][7.484s][info][gc] GC(123) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:01.648+0300][7.535s][info][gc] GC(124) Pause Young (Allocation Failure) 819M->549M(991M) 0.265ms
[2020-01-31T22:15:01.698+0300][7.585s][info][gc] GC(125) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:01.749+0300][7.636s][info][gc] GC(126) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:01.804+0300][7.691s][info][gc] GC(127) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:01.854+0300][7.741s][info][gc] GC(128) Pause Young (Allocation Failure) 819M->549M(991M) 0.271ms
[2020-01-31T22:15:01.905+0300][7.792s][info][gc] GC(129) Pause Young (Allocation Failure) 819M->549M(991M) 0.258ms
[2020-01-31T22:15:01.956+0300][7.843s][info][gc] GC(130) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:15:02.005+0300][7.893s][info][gc] GC(131) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:15:02.055+0300][7.943s][info][gc] GC(132) Pause Young (Allocation Failure) 819M->549M(991M) 0.267ms
[2020-01-31T22:15:02.107+0300][7.994s][info][gc] GC(133) Pause Young (Allocation Failure) 819M->549M(991M) 0.284ms
[2020-01-31T22:15:02.158+0300][8.045s][info][gc] GC(134) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:02.208+0300][8.095s][info][gc] GC(135) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:02.259+0300][8.146s][info][gc] GC(136) Pause Young (Allocation Failure) 819M->549M(991M) 0.285ms
[2020-01-31T22:15:02.310+0300][8.197s][info][gc] GC(137) Pause Young (Allocation Failure) 819M->549M(991M) 0.297ms
[2020-01-31T22:15:02.360+0300][8.248s][info][gc] GC(138) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:02.410+0300][8.298s][info][gc] GC(139) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:02.460+0300][8.347s][info][gc] GC(140) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:15:02.511+0300][8.398s][info][gc] GC(141) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:02.562+0300][8.449s][info][gc] GC(142) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:02.611+0300][8.498s][info][gc] GC(143) Pause Young (Allocation Failure) 819M->549M(991M) 0.236ms
[2020-01-31T22:15:02.661+0300][8.548s][info][gc] GC(144) Pause Young (Allocation Failure) 819M->549M(991M) 0.255ms
[2020-01-31T22:15:02.712+0300][8.599s][info][gc] GC(145) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:02.762+0300][8.650s][info][gc] GC(146) Pause Young (Allocation Failure) 819M->549M(991M) 0.241ms
[2020-01-31T22:15:02.812+0300][8.699s][info][gc] GC(147) Pause Young (Allocation Failure) 819M->549M(991M) 0.241ms
[2020-01-31T22:15:02.862+0300][8.749s][info][gc] GC(148) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:02.913+0300][8.800s][info][gc] GC(149) Pause Young (Allocation Failure) 819M->549M(991M) 0.240ms
[2020-01-31T22:15:02.964+0300][8.851s][info][gc] GC(150) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:03.014+0300][8.901s][info][gc] GC(151) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:03.064+0300][8.951s][info][gc] GC(152) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:03.115+0300][9.003s][info][gc] GC(153) Pause Young (Allocation Failure) 819M->549M(991M) 0.239ms
[2020-01-31T22:15:03.166+0300][9.054s][info][gc] GC(154) Pause Young (Allocation Failure) 819M->549M(991M) 0.244ms
[2020-01-31T22:15:03.217+0300][9.104s][info][gc] GC(155) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:03.268+0300][9.155s][info][gc] GC(156) Pause Young (Allocation Failure) 819M->549M(991M) 0.244ms
[2020-01-31T22:15:03.318+0300][9.205s][info][gc] GC(157) Pause Young (Allocation Failure) 819M->549M(991M) 0.267ms
[2020-01-31T22:15:03.369+0300][9.256s][info][gc] GC(158) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:03.420+0300][9.307s][info][gc] GC(159) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:03.470+0300][9.357s][info][gc] GC(160) Pause Young (Allocation Failure) 819M->549M(991M) 0.239ms
[2020-01-31T22:15:03.520+0300][9.408s][info][gc] GC(161) Pause Young (Allocation Failure) 819M->549M(991M) 0.271ms
[2020-01-31T22:15:03.571+0300][9.458s][info][gc] GC(162) Pause Young (Allocation Failure) 819M->549M(991M) 0.241ms
[2020-01-31T22:15:03.622+0300][9.509s][info][gc] GC(163) Pause Young (Allocation Failure) 819M->549M(991M) 0.243ms
[2020-01-31T22:15:03.672+0300][9.559s][info][gc] GC(164) Pause Young (Allocation Failure) 819M->549M(991M) 0.244ms
[2020-01-31T22:15:03.722+0300][9.609s][info][gc] GC(165) Pause Young (Allocation Failure) 819M->549M(991M) 0.268ms
[2020-01-31T22:15:03.773+0300][9.660s][info][gc] GC(166) Pause Young (Allocation Failure) 819M->549M(991M) 0.238ms
[2020-01-31T22:15:03.824+0300][9.711s][info][gc] GC(167) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
[2020-01-31T22:15:03.873+0300][9.761s][info][gc] GC(168) Pause Young (Allocation Failure) 819M->549M(991M) 0.244ms
[2020-01-31T22:15:03.923+0300][9.811s][info][gc] GC(169) Pause Young (Allocation Failure) 819M->549M(991M) 0.262ms
[2020-01-31T22:15:03.974+0300][9.861s][info][gc] GC(170) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:04.026+0300][9.913s][info][gc] GC(171) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:04.077+0300][9.964s][info][gc] GC(172) Pause Young (Allocation Failure) 819M->549M(991M) 0.245ms
[2020-01-31T22:15:04.127+0300][10.014s][info][gc] GC(173) Pause Young (Allocation Failure) 819M->549M(991M) 0.287ms
[2020-01-31T22:15:04.178+0300][10.065s][info][gc] GC(174) Pause Young (Allocation Failure) 819M->549M(991M) 0.286ms
[2020-01-31T22:15:04.229+0300][10.116s][info][gc] GC(175) Pause Young (Allocation Failure) 819M->549M(991M) 0.258ms
[2020-01-31T22:15:04.278+0300][10.166s][info][gc] GC(176) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:04.328+0300][10.215s][info][gc] GC(177) Pause Young (Allocation Failure) 819M->549M(991M) 0.275ms
[2020-01-31T22:15:04.379+0300][10.266s][info][gc] GC(178) Pause Young (Allocation Failure) 819M->549M(991M) 0.241ms
[2020-01-31T22:15:04.430+0300][10.318s][info][gc] GC(179) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:15:04.480+0300][10.368s][info][gc] GC(180) Pause Young (Allocation Failure) 819M->549M(991M) 0.260ms
[2020-01-31T22:15:04.530+0300][10.417s][info][gc] GC(181) Pause Young (Allocation Failure) 819M->549M(991M) 0.261ms
[2020-01-31T22:15:04.582+0300][10.469s][info][gc] GC(182) Pause Young (Allocation Failure) 819M->549M(991M) 0.312ms
[2020-01-31T22:15:04.633+0300][10.520s][info][gc] GC(183) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:04.683+0300][10.570s][info][gc] GC(184) Pause Young (Allocation Failure) 819M->549M(991M) 0.252ms
[2020-01-31T22:15:04.733+0300][10.620s][info][gc] GC(185) Pause Young (Allocation Failure) 819M->549M(991M) 0.266ms
[2020-01-31T22:15:04.784+0300][10.671s][info][gc] GC(186) Pause Young (Allocation Failure) 819M->549M(991M) 0.267ms
[2020-01-31T22:15:04.834+0300][10.722s][info][gc] GC(187) Pause Young (Allocation Failure) 819M->549M(991M) 0.253ms
[2020-01-31T22:15:04.884+0300][10.771s][info][gc] GC(188) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:04.935+0300][10.822s][info][gc] GC(189) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:15:04.986+0300][10.874s][info][gc] GC(190) Pause Young (Allocation Failure) 819M->549M(991M) 0.293ms
[2020-01-31T22:15:05.038+0300][10.925s][info][gc] GC(191) Pause Young (Allocation Failure) 819M->549M(991M) 0.254ms
[2020-01-31T22:15:05.089+0300][10.976s][info][gc] GC(192) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:15:05.139+0300][11.026s][info][gc] GC(193) Pause Young (Allocation Failure) 819M->549M(991M) 0.266ms
[2020-01-31T22:15:05.190+0300][11.077s][info][gc] GC(194) Pause Young (Allocation Failure) 819M->549M(991M) 0.333ms
[2020-01-31T22:15:05.241+0300][11.128s][info][gc] GC(195) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:05.291+0300][11.178s][info][gc] GC(196) Pause Young (Allocation Failure) 819M->549M(991M) 0.255ms
[2020-01-31T22:15:05.341+0300][11.228s][info][gc] GC(197) Pause Young (Allocation Failure) 819M->549M(991M) 0.277ms
[2020-01-31T22:15:05.392+0300][11.280s][info][gc] GC(198) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:05.443+0300][11.330s][info][gc] GC(199) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:05.493+0300][11.380s][info][gc] GC(200) Pause Young (Allocation Failure) 819M->549M(991M) 0.249ms
[2020-01-31T22:15:05.543+0300][11.430s][info][gc] GC(201) Pause Young (Allocation Failure) 819M->549M(991M) 0.257ms
[2020-01-31T22:15:05.594+0300][11.481s][info][gc] GC(202) Pause Young (Allocation Failure) 819M->549M(991M) 0.286ms
[2020-01-31T22:15:05.645+0300][11.532s][info][gc] GC(203) Pause Young (Allocation Failure) 819M->549M(991M) 0.259ms
[2020-01-31T22:15:05.695+0300][11.582s][info][gc] GC(204) Pause Young (Allocation Failure) 819M->549M(991M) 0.273ms
[2020-01-31T22:15:05.744+0300][11.632s][info][gc] GC(205) Pause Young (Allocation Failure) 819M->549M(991M) 0.324ms
[2020-01-31T22:15:05.795+0300][11.683s][info][gc] GC(206) Pause Young (Allocation Failure) 819M->549M(991M) 0.251ms
[2020-01-31T22:15:05.846+0300][11.733s][info][gc] GC(207) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:05.896+0300][11.783s][info][gc] GC(208) Pause Young (Allocation Failure) 819M->549M(991M) 0.246ms
[2020-01-31T22:15:05.946+0300][11.833s][info][gc] GC(209) Pause Young (Allocation Failure) 819M->549M(991M) 0.260ms
[2020-01-31T22:15:05.997+0300][11.884s][info][gc] GC(210) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:06.048+0300][11.935s][info][gc] GC(211) Pause Young (Allocation Failure) 819M->549M(991M) 0.242ms
[2020-01-31T22:15:06.098+0300][11.985s][info][gc] GC(212) Pause Young (Allocation Failure) 819M->549M(991M) 0.247ms
