[2020-01-31T08:53:33.109+0300][3.882s][info][gc] GC(48) Pause Young (Allocation Failure) 809M->537M(991M) 0.379ms
[2020-01-31T08:53:33.160+0300][3.932s][info][gc] GC(49) Pause Young (Allocation Failure) 808M->537M(991M) 0.355ms
[2020-01-31T08:53:33.210+0300][3.982s][info][gc] GC(50) Pause Young (Allocation Failure) 808M->537M(991M) 0.370ms
[2020-01-31T08:53:33.260+0300][4.032s][info][gc] GC(51) Pause Young (Allocation Failure) 808M->537M(991M) 0.350ms
[2020-01-31T08:53:33.309+0300][4.082s][info][gc] GC(52) Pause Young (Allocation Failure) 808M->537M(991M) 0.351ms
[2020-01-31T08:53:33.359+0300][4.132s][info][gc] GC(53) Pause Young (Allocation Failure) 808M->537M(991M) 0.347ms
[2020-01-31T08:53:33.410+0300][4.183s][info][gc] GC(54) Pause Young (Allocation Failure) 808M->537M(991M) 0.350ms
[2020-01-31T08:53:33.460+0300][4.233s][info][gc] GC(55) Pause Young (Allocation Failure) 808M->537M(991M) 0.352ms
[2020-01-31T08:53:33.510+0300][4.283s][info][gc] GC(56) Pause Young (Allocation Failure) 808M->537M(991M) 0.344ms
[2020-01-31T08:53:33.561+0300][4.333s][info][gc] GC(57) Pause Young (Allocation Failure) 808M->537M(991M) 0.339ms
[2020-01-31T08:53:33.611+0300][4.383s][info][gc] GC(58) Pause Young (Allocation Failure) 808M->537M(991M) 0.351ms
[2020-01-31T08:53:33.662+0300][4.434s][info][gc] GC(59) Pause Young (Allocation Failure) 808M->537M(991M) 0.353ms
[2020-01-31T08:53:33.711+0300][4.484s][info][gc] GC(60) Pause Young (Allocation Failure) 808M->537M(991M) 0.350ms
[2020-01-31T08:53:33.762+0300][4.535s][info][gc] GC(61) Pause Young (Allocation Failure) 808M->537M(991M) 0.342ms
[2020-01-31T08:53:33.813+0300][4.586s][info][gc] GC(62) Pause Young (Allocation Failure) 808M->537M(991M) 0.348ms
[2020-01-31T08:53:33.863+0300][4.636s][info][gc] GC(63) Pause Young (Allocation Failure) 808M->537M(991M) 0.385ms
[2020-01-31T08:53:33.914+0300][4.686s][info][gc] GC(64) Pause Young (Allocation Failure) 808M->537M(991M) 0.298ms
[2020-01-31T08:53:33.965+0300][4.737s][info][gc] GC(65) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:34.015+0300][4.787s][info][gc] GC(66) Pause Young (Allocation Failure) 808M->537M(991M) 0.299ms
[2020-01-31T08:53:34.066+0300][4.839s][info][gc] GC(67) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:34.123+0300][4.896s][info][gc] GC(68) Pause Young (Allocation Failure) 809M->537M(991M) 0.303ms
[2020-01-31T08:53:34.175+0300][4.948s][info][gc] GC(69) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:34.225+0300][4.998s][info][gc] GC(70) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:34.275+0300][5.047s][info][gc] GC(71) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:34.325+0300][5.097s][info][gc] GC(72) Pause Young (Allocation Failure) 808M->537M(991M) 0.294ms
[2020-01-31T08:53:34.375+0300][5.147s][info][gc] GC(73) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:34.424+0300][5.197s][info][gc] GC(74) Pause Young (Allocation Failure) 808M->537M(991M) 0.296ms
[2020-01-31T08:53:34.475+0300][5.248s][info][gc] GC(75) Pause Young (Allocation Failure) 808M->537M(991M) 0.278ms
[2020-01-31T08:53:34.525+0300][5.298s][info][gc] GC(76) Pause Young (Allocation Failure) 808M->537M(991M) 0.282ms
